井名	小层名	砂顶	砂底	砂厚	有效厚度	孔隙度	渗透率	油饱和度
L10-1916	P1_7	1155.4	1156.2	0.8	0.4	0.3	7.00E+01	0.723
L10-1916	P2_1-3	1163.4	1164.59	1.19	0.06	0.3	6.00E+01	0.723
L10-1916	P2_1-3	1164.59	1165.78	1.19	0.06	0.3	6.00E+01	0.723
L10-1916	P2_1-3	1165.78	1166.97	1.19	0.06	0.3	6.00E+01	0.723
L10-1916	P2_4	1166.97	1168.16	1.19	0.06	0.3	6.00E+01	0.723
L10-1916	P2_5+6	1168.16	1169.34	1.19	0.06	0.3	6.00E+01	0.723
L10-1916	P2_5+6	1169.34	1170.53	1.19	0.06	0.3	6.00E+01	0.723
L10-1916	P2_7-9	1170.53	1171.72	1.19	0.06	0.3	6.00E+01	0.723
L10-1916	P2_7-9	1171.72	1172.91	1.19	0.06	0.3	6.00E+01	0.723
L10-1916	P2_7-9	1172.91	1174.1	1.19	0.06	0.3	6.00E+01	0.723
L10-1916	P2_7-9	1174.9	1175.8	0.9	0.33	0.3	9.00E+01	0.723
L10-1916	P2_7-9	1175.8	1176.7	0.9	0.33	0.3	9.00E+01	0.723
L10-1916	P2_7-9	1176.7	1177.6	0.9	0.33	0.3	9.00E+01	0.723
L10-1916	P2_7-9	1178	1178.13	0.13	0	0.3	1.00E+00	0.723
L10-1916	P2_7-9	1178.13	1178.27	0.13	0	0.3	1.00E+00	0.723
L10-1916	P2_7-9	1178.27	1178.4	0.13	0	0.3	1.00E+00	0.723
L10-1916	P2_7-9	1179	1179.97	0.97	0.3	0.3	5.00E+01	0.723
L10-1916	P2_7-9	1179.97	1180.95	0.97	0.3	0.3	5.00E+01	0.723
L10-1916	P2_7-9	1180.95	1181.93	0.97	0.3	0.3	5.00E+01	0.723
L10-1916	P2_10	1181.93	1182.9	0.97	0.3	0.3	5.00E+01	0.723
L10-1916	G1_2+3	1190.8	1190.95	0.15	0	0.3	1.00E+00	0.723
L10-1916	G1_2+3	1190.95	1191.1	0.15	0	0.3	1.00E+00	0.723
L10-1916	G1_2+3	1191.8	1191.95	0.15	0.15	0.3	1.00E+00	0.723
L10-1916	G1_2+3	1191.95	1192.1	0.15	0.15	0.3	1.00E+00	0.723
L10-1916	G1_4+5	1197.3	1198.58	1.28	0.07	0.3	4.50E+01	0.723
L10-1916	G1_4+5	1198.58	1199.87	1.28	0.07	0.3	4.50E+01	0.723
L10-1916	G1_6+7	1199.87	1201.15	1.28	0.07	0.3	4.50E+01	0.723
L10-1916	G1_6+7	1201.15	1202.43	1.28	0.07	0.3	4.50E+01	0.723
L10-1916	G1_8	1202.43	1203.72	1.28	0.07	0.3	4.50E+01	0.723
L10-1916	G1_9	1203.72	1205	1.28	0.07	0.3	4.50E+01	0.723
L10-1916	G1_10	1207.8	1209.7	1.9	1.9	0.3	4.50E+01	0.723
L10-1916	G1_13	1217.4	1218.67	1.27	0.2	0.3	4.00E+01	0.723
L10-1916	G1_14+15	1218.67	1219.93	1.27	0.2	0.3	4.00E+01	0.723
L10-1916	G1_14+15	1219.93	1221.2	1.27	0.2	0.3	4.00E+01	0.723
L10-1916	G1_16	1222	1224.4	2.4	2.4	0.3	1.00E+00	0.723
L10-1916	G1_18	1227.2	1227.5	0.3	0.3	0.3	1.00E+00	0.723
L10-1916	G1_19	1230.7	1233.4	2.7	2.7	0.3	1.00E+00	0.723
L10-1916	G1_20	1235.1	1236.2	1.1	1.1	0.3	1.00E+00	0.723
L10-1916	G2_1+2	1237.9	1238.3	0.4	0.4	0.3	1.00E+00	0.723
L10-1916	G2_1+2	1238.3	1238.7	0.4	0.4	0.3	1.00E+00	0.723
L10-1916	G2_1+2	1239.4	1239.6	0.2	0.2	0.3	1.00E+00	0.723
L10-1916	G2_1+2	1239.6	1239.8	0.2	0.2	0.3	1.00E+00	0.723
L10-1925	S1_1	1003.5	1003.7	0.2	0	0.3	1.00E+00	0.723
L10-1925	S1_2	1007.3	1008.4	1.1	0.5	0.3	6.00E+01	0.723
L10-1925	S1_2	1008.8	1009.2	0.4	0.4	0.3	1.00E+00	0.723
L10-1925	S1_3	1010.8	1011.1	0.3	0	0.3	1.00E+00	0.723
L10-1925	S1_3	1011.7	1012.63	0.93	0.23	0.3	1.80E+02	0.723
L10-1925	S1_4+5	1012.63	1013.57	0.93	0.23	0.3	1.80E+02	0.723
L10-1925	S1_4+5	1013.57	1014.5	0.93	0.23	0.3	1.80E+02	0.723
L10-1925	S1_4+5	1015.6	1015.75	0.15	0.15	0.3	1.00E+00	0.723
L10-1925	S1_4+5	1015.75	1015.9	0.15	0.15	0.3	1.00E+00	0.723
L10-1925	S1_4+5	1016.8	1017.55	0.75	0.1	0.3	5.50E+01	0.723
L10-1925	S1_4+5	1017.55	1018.3	0.75	0.1	0.3	5.50E+01	0.723
L10-1925	S1_4+5	1018.8	1019.35	0.55	0.15	0.3	6.00E+01	0.723
L10-1925	S1_4+5	1019.35	1019.9	0.55	0.15	0.3	6.00E+01	0.723
L10-1925	S2_2+3	1040.2	1042.1	1.9	1.9	0.3	3.00E+02	0.723
L10-1925	S2_2+3	1042.1	1044	1.9	1.9	0.3	3.00E+02	0.723
L10-1925	S2_2+3	1045.8	1046.17	0.37	0.23	0.3	1.20E+02	0.723
L10-1925	S2_2+3	1046.17	1046.53	0.37	0.23	0.3	1.20E+02	0.723
L10-1925	S2_4	1046.53	1046.9	0.37	0.23	0.3	1.20E+02	0.723
L10-1925	S2_7+8	1054.6	1054.75	0.15	0.15	0.3	1.00E+00	0.723
L10-1925	S2_7+8	1054.75	1054.9	0.15	0.15	0.3	1.00E+00	0.723
L10-1925	S2_7+8	1055.4	1057	1.6	0.35	0.3	3.20E+02	0.723
L10-1925	S2_7+8	1057	1058.6	1.6	0.35	0.3	3.20E+02	0.723
L10-1925	S2_10+11	1063.8	1063.95	0.15	0	0.3	1.00E+00	0.723
L10-1925	S2_10+11	1063.95	1064.1	0.15	0	0.3	1.00E+00	0.723
L10-1925	S2_10+11	1065.2	1066.7	1.5	0.1	0.3	2.80E+02	0.723
L10-1925	S2_10+11	1066.7	1068.2	1.5	0.1	0.3	2.80E+02	0.723
L10-1925	S2_13+14	1073.5	1075.45	1.95	0.2	0.3	7.00E+01	0.723
L10-1925	S2_13+14	1075.45	1077.4	1.95	0.2	0.3	7.00E+01	0.723
L10-1925	S2_15+16	1077.4	1079.35	1.95	0.2	0.3	7.00E+01	0.723
L10-1925	S2_15+16	1079.35	1081.3	1.95	0.2	0.3	7.00E+01	0.723
L10-1925	S3_1+2	1085.8	1087.35	1.55	0.6	0.3	1.00E+02	0.723
L10-1925	S3_1+2	1087.35	1088.9	1.55	0.6	0.3	1.00E+02	0.723
L10-1925	S3_3	1090.6	1094.5	3.9	0.4	0.3	2.40E+02	0.723
L10-1925	S3_4-7	1100.3	1101.13	0.82	0.25	0.3	2.40E+02	0.723
L10-1925	S3_4-7	1101.13	1101.95	0.82	0.25	0.3	2.40E+02	0.723
L10-1925	S3_4-7	1101.95	1102.77	0.82	0.25	0.3	2.40E+02	0.723
L10-1925	S3_4-7	1102.77	1103.6	0.82	0.25	0.3	2.40E+02	0.723
L10-1925	S3_4-7	1104.6	1106.09	1.49	0.04	0.3	1.90E+02	0.723
L10-1925	S3_4-7	1106.09	1107.57	1.49	0.04	0.3	1.90E+02	0.723
L10-1925	S3_4-7	1107.57	1109.06	1.49	0.04	0.3	1.90E+02	0.723
L10-1925	S3_4-7	1109.06	1110.54	1.49	0.04	0.3	1.90E+02	0.723
L10-1925	S3_8	1110.54	1112.03	1.49	0.04	0.3	1.90E+02	0.723
L10-1925	S3_9+10	1112.03	1113.51	1.49	0.04	0.3	1.90E+02	0.723
L10-1925	S3_9+10	1113.51	1115	1.49	0.04	0.3	1.90E+02	0.723
L10-1925	S3_9+10	1115.5	1120.9	5.4	0.6	0.3	1.10E+02	0.723
L10-1925	P1_1	1121.8	1124.3	2.5	2.5	0.3	9.00E+02	0.723
L10-1925	P1_2	1124.3	1126.8	2.5	2.5	0.3	9.00E+02	0.723
L10-1925	P1_2	1128.8	1142.2	13.4	1.8	0.3	3.80E+02	0.723
L10-1925	P1_5+6	1142.8	1145.3	2.5	0.7	0.3	4.00E+01	0.723
L10-1925	P1_5+6	1145.3	1147.8	2.5	0.7	0.3	4.00E+01	0.723
L10-1925	P1_7	1150.6	1150.8	0.2	0.2	0.3	1.00E+00	0.723
L10-1925	P1_7	1151.2	1152.1	0.9	0.9	0.3	1.50E+02	0.723
L10-1925	P2_1-3	1156.6	1157.95	1.35	0.38	0.3	3.40E+02	0.723
L10-1925	P2_1-3	1157.95	1159.3	1.35	0.38	0.3	3.40E+02	0.723
L10-1925	P2_1-3	1159.3	1160.65	1.35	0.38	0.3	3.40E+02	0.723
L10-1925	P2_4	1160.65	1162	1.35	0.38	0.3	3.40E+02	0.723
L10-1925	P2_5+6	1162	1163.35	1.35	0.38	0.3	3.40E+02	0.723
L10-1925	P2_5+6	1163.35	1164.7	1.35	0.38	0.3	3.40E+02	0.723
L10-1925	P2_7-9	1172.2	1172.67	0.47	0.07	0.3	1.00E+00	0.723
L10-1925	P2_7-9	1172.67	1173.13	0.47	0.07	0.3	1.00E+00	0.723
L10-1925	P2_7-9	1173.13	1173.6	0.47	0.07	0.3	1.00E+00	0.723
L10-1925	P2_10	1176.5	1177.2	0.7	0.7	0.3	1.20E+02	0.723
L10-1925	G1_4+5	1191.4	1192.33	0.93	0.33	0.3	1.30E+02	0.723
L10-1925	G1_4+5	1192.33	1193.25	0.93	0.33	0.3	1.30E+02	0.723
L10-1925	G1_6+7	1193.25	1194.18	0.93	0.33	0.3	1.30E+02	0.723
L10-1925	G1_6+7	1194.18	1195.1	0.93	0.33	0.3	1.30E+02	0.723
L10-1925	G1_6+7	1195.7	1196.05	0.35	0.35	0.3	7.00E+01	0.723
L10-1925	G1_6+7	1196.05	1196.4	0.35	0.35	0.3	7.00E+01	0.723
L10-1925	G1_8	1199.8	1200.6	0.8	0.8	0.3	1.00E+00	0.723
L10-1925	G1_13	1211.9	1214	2.1	2.1	0.3	1.00E+00	0.723
L10-1925	G1_16	1217.2	1218.2	1	1	0.3	1.00E+00	0.723
L10-193	S1_3	985.4	986.2	0.8	0.8	0.3	1.50E+02	0.723
L10-193	S1_4+5	986.6	987.2	0.6	0.15	0.3	2.20E+02	0.723
L10-193	S1_4+5	987.2	987.8	0.6	0.15	0.3	2.20E+02	0.723
L10-193	S1_4+5	988.7	989.25	0.55	0.2	0.3	1.00E+00	0.723
L10-193	S1_4+5	989.25	989.8	0.55	0.2	0.3	1.00E+00	0.723
L10-193	S1_4+5	991.8	992.3	0.5	0.5	0.3	3.00E+02	0.723
L10-193	S1_4+5	992.3	992.8	0.5	0.5	0.3	3.00E+02	0.723
L10-193	S2_2+3	1012.6	1014.3	1.7	0.3	0.3	2.00E+02	0.723
L10-193	S2_2+3	1014.3	1016	1.7	0.3	0.3	2.00E+02	0.723
L10-193	S2_2+3	1018	1018.9	0.9	0.2	0.3	2.20E+02	0.723
L10-193	S2_2+3	1018.9	1019.8	0.9	0.2	0.3	2.20E+02	0.723
L10-193	S2_5+6	1025.2	1025.75	0.55	0.15	0.3	1.30E+02	0.723
L10-193	S2_5+6	1025.75	1026.3	0.55	0.15	0.3	1.30E+02	0.723
L10-193	S2_7+8	1027.8	1028	0.2	0.2	0.3	1.00E+00	0.723
L10-193	S2_7+8	1028	1028.2	0.2	0.2	0.3	1.00E+00	0.723
L10-193	S2_7+8	1028.6	1029.4	0.8	0.4	0.3	7.00E+01	0.723
L10-193	S2_7+8	1029.4	1030.2	0.8	0.4	0.3	7.00E+01	0.723
L10-193	S2_7+8	1031	1031.2	0.2	0.15	0.3	1.00E+00	0.723
L10-193	S2_7+8	1031.2	1031.4	0.2	0.15	0.3	1.00E+00	0.723
L10-193	S2_10+11	1036.1	1036.25	0.15	0.15	0.3	1.00E+00	0.723
L10-193	S2_10+11	1036.25	1036.4	0.15	0.15	0.3	1.00E+00	0.723
L10-193	S2_10+11	1036.9	1037.05	0.15	0.15	0.3	1.00E+00	0.723
L10-193	S2_10+11	1037.05	1037.2	0.15	0.15	0.3	1.00E+00	0.723
L10-193	S2_10+11	1039.6	1040.05	0.45	0.15	0.3	8.00E+01	0.723
L10-193	S2_10+11	1040.05	1040.5	0.45	0.15	0.3	8.00E+01	0.723
L10-193	S2_13+14	1046.2	1048	1.8	0.1	0.3	1.30E+02	0.723
L10-193	S2_13+14	1048	1049.8	1.8	0.1	0.3	1.30E+02	0.723
L10-193	S2_15+16	1054	1054.3	0.3	0.3	0.3	1.20E+02	0.723
L10-193	S2_15+16	1054.3	1054.6	0.3	0.3	0.3	1.20E+02	0.723
L10-193	S2_15+16	1055.2	1055.8	0.6	0.5	0.3	2.20E+02	0.723
L10-193	S2_15+16	1055.8	1056.4	0.6	0.5	0.3	2.20E+02	0.723
L10-193	S3_3	1062	1064	2	0.4	0.3	1.20E+02	0.723
L10-193	S3_3	1065	1065.4	0.4	0.4	0.3	1.00E+00	0.723
L10-193	S3_3	1068	1068.9	0.9	0.4	0.3	1.00E+02	0.723
L10-193	S3_4-7	1071.4	1073.92	2.52	0.12	0.3	1.00E+02	0.723
L10-193	S3_4-7	1073.92	1076.44	2.52	0.12	0.3	1.00E+02	0.723
L10-193	S3_4-7	1076.44	1078.96	2.52	0.12	0.3	1.00E+02	0.723
L10-193	S3_4-7	1078.96	1081.48	2.52	0.12	0.3	1.00E+02	0.723
L10-193	S3_8	1081.48	1084	2.52	0.12	0.3	1.00E+02	0.723
L10-193	S3_9+10	1084.6	1085.2	0.6	0.6	0.3	2.00E+02	0.723
L10-193	S3_9+10	1085.2	1085.8	0.6	0.6	0.3	2.00E+02	0.723
L10-193	S3_9+10	1086.4	1087.9	1.5	0.3	0.3	5.50E+01	0.723
L10-193	S3_9+10	1087.9	1089.4	1.5	0.3	0.3	5.50E+01	0.723
L10-193	P1_1	1091.1	1091.25	0.15	0	0.3	1.00E+00	0.723
L10-193	P1_2	1091.25	1091.4	0.15	0	0.3	1.00E+00	0.723
L10-193	P1_2	1099.2	1109.2	10	0.5	0.3	3.00E+02	0.723
L10-193	P1_2	1109.6	1111.4	1.8	1.8	0.3	3.40E+02	0.723
L10-193	P1_5+6	1112.3	1112.45	0.15	0.15	0.3	1.00E+00	0.723
L10-193	P1_5+6	1112.45	1112.6	0.15	0.15	0.3	1.00E+00	0.723
L10-193	P1_5+6	1115.4	1115.9	0.5	0.4	0.3	1.00E+02	0.723
L10-193	P1_5+6	1115.9	1116.4	0.5	0.4	0.3	1.00E+02	0.723
L10-193	P1_5+6	1116.8	1117.35	0.55	0.15	0.3	1.10E+02	0.723
L10-193	P1_5+6	1117.35	1117.9	0.55	0.15	0.3	1.10E+02	0.723
L10-193	P2_1-3	1124.2	1125.13	0.93	0.07	0.3	1.40E+02	0.723
L10-193	P2_1-3	1125.13	1126.07	0.93	0.07	0.3	1.40E+02	0.723
L10-193	P2_1-3	1126.07	1127	0.93	0.07	0.3	1.40E+02	0.723
L10-193	P2_1-3	1127.8	1129.44	1.64	0.04	0.3	1.00E+02	0.723
L10-193	P2_1-3	1129.44	1131.09	1.64	0.04	0.3	1.00E+02	0.723
L10-193	P2_1-3	1131.09	1132.73	1.64	0.04	0.3	1.00E+02	0.723
L10-193	P2_4	1132.73	1134.38	1.64	0.04	0.3	1.00E+02	0.723
L10-193	P2_5+6	1134.38	1136.02	1.64	0.04	0.3	1.00E+02	0.723
L10-193	P2_5+6	1136.02	1137.67	1.64	0.04	0.3	1.00E+02	0.723
L10-193	P2_7-9	1137.67	1139.31	1.64	0.04	0.3	1.00E+02	0.723
L10-193	P2_7-9	1139.31	1140.96	1.64	0.04	0.3	1.00E+02	0.723
L10-193	P2_7-9	1140.96	1142.6	1.64	0.04	0.3	1.00E+02	0.723
L10-193	P2_10	1149.4	1150.8	1.4	0.4	0.3	5.50E+01	0.723
L10-193	G1_4+5	1161.7	1161.8	0.1	0.1	0.3	1.00E+00	0.723
L10-193	G1_4+5	1161.8	1161.9	0.1	0.1	0.3	1.00E+00	0.723
L10-193	G1_8	1168	1168.7	0.7	0	0.3	1.00E+00	0.723
L10-193	G1_8	1169.2	1169.9	0.7	0.1	0.3	1.00E+00	0.723
L10-193	G1_9	1169.9	1170.6	0.7	0.1	0.3	1.00E+00	0.723
L10-193	G1_9	1171	1172	1	0.3	0.3	7.00E+01	0.723
L10-193	G1_10	1173.1	1173.4	0.3	0.3	0.3	1.00E+00	0.723
L10-193	G1_13	1182.5	1182.8	0.3	0.3	0.3	1.00E+00	0.723
L10-193	G1_14+15	1183.4	1183.85	0.45	0	0.3	1.00E+00	0.723
L10-193	G1_14+15	1183.85	1184.3	0.45	0	0.3	1.00E+00	0.723
L10-193	G1_14+15	1184.9	1186.13	1.23	1.02	0.3	1.60E+02	0.723
L10-193	G1_14+15	1186.13	1187.35	1.23	1.02	0.3	1.60E+02	0.723
L10-193	G1_16	1187.35	1188.58	1.23	1.02	0.3	1.60E+02	0.723
L10-193	G1_17	1188.58	1189.8	1.23	1.02	0.3	1.60E+02	0.723
L10-193	G1_18	1193.9	1194.4	0.5	0.5	0.3	7.00E+01	0.723
L10-193	G1_19	1195	1195.4	0.4	0	0.3	1.00E+00	0.723
L10-193	G2_1+2	1201.2	1201.4	0.2	0.2	0.3	1.00E+00	0.723
L10-193	G2_1+2	1201.4	1201.6	0.2	0.2	0.3	1.00E+00	0.723
L10-193	G2_3	1205.6	1206	0.4	0.4	0.3	1.00E+00	0.723
L10-193	G2_5	1209.6	1209.8	0.2	0.2	0.3	1.00E+00	0.723
L10-193	G2_8	1214.1	1214.3	0.2	0	0.3	1.00E+00	0.723
L10-193	G2_9	1216	1216.2	0.2	0	0.3	1.00E+00	0.723
L10-193	G2_12	1221.5	1222	0.5	0.5	0.3	1.00E+00	0.723
L10-193	G2_12	1222.4	1223.8	1.4	1.4	0.3	1.00E+00	0.723
L10-193	G2_13	1223.8	1225.2	1.4	1.4	0.3	1.00E+00	0.723
L10-193	G2_18	1236.5	1236.8	0.3	0.3	0.3	1.00E+00	0.723
L10-193	G2_18	1239.8	1240	0.2	0.2	0.3	1.00E+00	0.723
L10-193	G2_19	1241	1242	1	1	0.3	1.00E+00	0.723
L10-193	G2_20	1244.3	1244.6	0.3	0.3	0.3	1.00E+00	0.723
L10-1931	S1_1	973	973.2	0.2	0.2	0.3	1.00E+00	0.723
L10-1931	S1_4+5	982.7	983.05	0.35	0.25	0.3	9.00E+01	0.723
L10-1931	S1_4+5	983.05	983.4	0.35	0.25	0.3	9.00E+01	0.723
L10-1931	S1_4+5	983.8	984.2	0.4	0.1	0.3	4.50E+01	0.723
L10-1931	S1_4+5	984.2	984.6	0.4	0.1	0.3	4.50E+01	0.723
L10-1931	S1_4+5	985.9	986.55	0.65	0.05	0.3	4.50E+01	0.723
L10-1931	S1_4+5	986.55	987.2	0.65	0.05	0.3	4.50E+01	0.723
L10-1931	S1_4+5	988	988.1	0.1	0	0.3	1.00E+00	0.723
L10-1931	S1_4+5	988.1	988.2	0.1	0	0.3	1.00E+00	0.723
L10-1931	S1_4+5	988.6	988.7	0.1	0.1	0.3	1.00E+00	0.723
L10-1931	S1_4+5	988.7	988.8	0.1	0.1	0.3	1.00E+00	0.723
L10-1931	S2_1+2	1001.4	1001.7	0.3	0.15	0.3	1.00E+00	0.723
L10-1931	S2_2+3	1001.7	1002	0.3	0.15	0.3	1.00E+00	0.723
L10-1931	S2_1+2	1005.1	1005.93	0.83	0.07	0.3	3.00E+02	0.723
L10-1931	S2_2+3	1005.93	1006.77	0.83	0.07	0.3	3.00E+02	0.723
L10-1931	S2_2+3	1006.77	1007.6	0.83	0.07	0.3	3.00E+02	0.723
L10-1931	S2_2+3	1011	1012.1	1.1	1.1	0.3	3.60E+02	0.723
L10-1931	S2_2+3	1012.1	1013.2	1.1	1.1	0.3	3.60E+02	0.723
L10-1931	S2_2+3	1014.8	1015.6	0.8	0.25	0.3	2.80E+02	0.723
L10-1931	S2_2+3	1015.6	1016.4	0.8	0.25	0.3	2.80E+02	0.723
L10-1931	S2_5+6	1020.3	1020.95	0.65	0.6	0.3	5.00E+02	0.723
L10-1931	S2_5+6	1020.95	1021.6	0.65	0.6	0.3	5.00E+02	0.723
L10-1931	S2_5+6	1023.9	1023.98	0.07	0.05	0.3	1.00E+00	0.723
L10-1931	S2_5+6	1023.98	1024.05	0.07	0.05	0.3	1.00E+00	0.723
L10-1931	S2_7+8	1024.05	1024.13	0.07	0.05	0.3	1.00E+00	0.723
L10-1931	S2_7+8	1024.13	1024.2	0.07	0.05	0.3	1.00E+00	0.723
L10-1931	S2_7+8	1025.6	1027.4	1.8	0.2	0.3	5.00E+02	0.723
L10-1931	S2_7+8	1027.4	1029.2	1.8	0.2	0.3	5.00E+02	0.723
L10-1931	S2_9	1029.2	1031	1.8	0.2	0.3	5.00E+02	0.723
L10-1931	S2_12	1040.8	1041	0.2	0.07	0.3	1.00E+00	0.723
L10-1931	S2_13+14	1041	1041.2	0.2	0.07	0.3	1.00E+00	0.723
L10-1931	S2_13+14	1041.2	1041.4	0.2	0.07	0.3	1.00E+00	0.723
L10-1931	S2_13+14	1042.6	1043.75	1.15	0.6	0.3	1.60E+02	0.723
L10-1931	S2_13+14	1043.75	1044.9	1.15	0.6	0.3	1.60E+02	0.723
L10-1931	S3_3	1061.5	1061.9	0.4	0.4	0.3	1.00E+00	0.723
L10-1931	S3_3	1064.6	1064.8	0.2	0.2	0.3	1.00E+00	0.723
L10-1931	S3_4-7	1070.6	1072.25	1.65	0.7	0.3	4.40E+02	0.723
L10-1931	S3_4-7	1072.25	1073.9	1.65	0.7	0.3	4.40E+02	0.723
L10-1931	S3_4-7	1073.9	1075.55	1.65	0.7	0.3	4.40E+02	0.723
L10-1931	S3_4-7	1075.55	1077.2	1.65	0.7	0.3	4.40E+02	0.723
L10-1931	S3_8	1078.7	1078.9	0.2	0.2	0.3	1.00E+00	0.723
L10-1931	S3_9+10	1081.8	1082.25	0.45	0.45	0.3	1.70E+02	0.723
L10-1931	S3_9+10	1082.25	1082.7	0.45	0.45	0.3	1.70E+02	0.723
L10-1931	S3_9+10	1083.4	1085.4	2	0.1	0.3	1.90E+02	0.723
L10-1931	S3_9+10	1085.4	1087.4	2	0.1	0.3	1.90E+02	0.723
L10-1931	P1_1	1088.4	1089	0.6	0.6	0.3	4.00E+01	0.723
L10-1931	P1_1	1089.6	1093.3	3.7	1.17	0.3	2.60E+02	0.723
L10-1931	P1_2	1093.3	1097	3.7	1.17	0.3	2.60E+02	0.723
L10-1931	P1_4	1097	1100.7	3.7	1.17	0.3	2.60E+02	0.723
L10-1931	P1_4	1100.7	1104.4	3.7	1.17	0.3	2.60E+02	0.723
L10-1931	P1_5+6	1104.4	1108.1	3.7	1.17	0.3	2.60E+02	0.723
L10-1931	P1_5+6	1108.1	1111.8	3.7	1.17	0.3	2.60E+02	0.723
L10-1931	P1_7	1115.6	1116.5	0.9	0.9	0.3	1.90E+02	0.723
L10-1931	P2_1-3	1118.4	1119.33	0.93	0.2	0.3	1.00E+02	0.723
L10-1931	P2_1-3	1119.33	1120.27	0.93	0.2	0.3	1.00E+02	0.723
L10-1931	P2_1-3	1120.27	1121.2	0.93	0.2	0.3	1.00E+02	0.723
L10-1931	P2_1-3	1124.8	1125.53	0.73	0.06	0.3	8.00E+01	0.723
L10-1931	P2_1-3	1125.53	1126.27	0.73	0.06	0.3	8.00E+01	0.723
L10-1931	P2_1-3	1126.27	1127	0.73	0.06	0.3	8.00E+01	0.723
L10-1931	P2_4	1127	1127.73	0.73	0.06	0.3	8.00E+01	0.723
L10-1931	P2_5+6	1127.73	1128.47	0.73	0.06	0.3	8.00E+01	0.723
L10-1931	P2_5+6	1128.47	1129.2	0.73	0.06	0.3	8.00E+01	0.723
L10-1931	P2_7-9	1129.2	1129.93	0.73	0.06	0.3	8.00E+01	0.723
L10-1931	P2_7-9	1129.93	1130.67	0.73	0.06	0.3	8.00E+01	0.723
L10-1931	P2_7-9	1130.67	1131.4	0.73	0.06	0.3	8.00E+01	0.723
L10-1931	P2_7-9	1133.2	1134.53	1.33	0.03	0.3	9.00E+01	0.723
L10-1931	P2_7-9	1134.53	1135.87	1.33	0.03	0.3	9.00E+01	0.723
L10-1931	P2_7-9	1135.87	1137.2	1.33	0.03	0.3	9.00E+01	0.723
L10-1931	P2_7-9	1137.6	1138.07	0.47	0.47	0.3	2.20E+02	0.723
L10-1931	P2_7-9	1138.07	1138.53	0.47	0.47	0.3	2.20E+02	0.723
L10-1931	P2_7-9	1138.53	1139	0.47	0.47	0.3	2.20E+02	0.723
L10-1931	P2_10	1141.6	1143.9	2.3	0.9	0.3	8.00E+01	0.723
L10-1931	G1_6+7	1161	1161.4	0.4	0.2	0.3	6.00E+01	0.723
L10-1931	G1_6+7	1161.4	1161.8	0.4	0.2	0.3	6.00E+01	0.723
L10-1931	G1_8	1164.4	1165.9	1.5	0.2	0.3	5.00E+01	0.723
L10-1931	G1_9	1165.9	1167.4	1.5	0.2	0.3	5.00E+01	0.723
L10-1931	G1_10	1168	1169	1	1	0.3	8.00E+01	0.723
L10-1931	G1_10	1170.4	1171.6	1.2	0.5	0.3	4.00E+01	0.723
L10-1931	G1_13	1178.5	1179.43	0.93	0.07	0.3	1.00E+00	0.723
L10-1931	G1_14+15	1179.43	1180.37	0.93	0.07	0.3	1.00E+00	0.723
L10-1931	G1_14+15	1180.37	1181.3	0.93	0.07	0.3	1.00E+00	0.723
L10-1931	G1_18	1186.9	1187.2	0.3	0.3	0.3	1.00E+00	0.723
L10-1931	G1_18	1189.1	1190.4	1.3	1.3	0.3	1.20E+02	0.723
L10-1931	G1_19	1191	1191.3	0.3	0.3	0.3	1.00E+00	0.723
L10-1931	G1_20	1193.8	1194.4	0.6	0.6	0.3	7.00E+01	0.723
L10-1931	G2_1+2	1196.6	1196.8	0.2	0.2	0.3	1.00E+00	0.723
L10-1931	G2_1+2	1196.8	1197	0.2	0.2	0.3	1.00E+00	0.723
L10-1931	G2_1+2	1198.5	1198.65	0.15	0.15	0.3	1.00E+00	0.723
L10-1931	G2_1+2	1198.65	1198.8	0.15	0.15	0.3	1.00E+00	0.723
L10-1931	G2_5	1204.2	1204.6	0.4	0.2	0.3	1.00E+00	0.723
L10-1931	G2_5	1205	1205.3	0.3	0.3	0.3	7.00E+01	0.723
L10-1931	G2_6	1205.3	1205.6	0.3	0.3	0.3	7.00E+01	0.723
L10-1931	G2_9	1211.8	1212.35	0.55	0.55	0.3	1.00E+00	0.723
L10-1931	G2_10	1212.35	1212.9	0.55	0.55	0.3	1.00E+00	0.723
L10-1931	G2_13	1218	1218.4	0.4	0.4	0.3	1.00E+00	0.723
L10-1931	G2_16	1225.4	1226	0.6	0.6	0.3	1.00E+00	0.723
L10-1931	G2_16	1227.4	1228.4	1	1	0.3	1.00E+00	0.723
L10-1931	G2_17	1228.4	1229.4	1	1	0.3	1.00E+00	0.723
L10-1931	G2_18	1231.4	1231.6	0.2	0.2	0.3	1.00E+00	0.723
L10-1931	G2_18	1233.4	1233.6	0.2	0.2	0.3	1.00E+00	0.723
L10-1931	G2_18	1234.6	1234.8	0.2	0.2	0.3	1.00E+00	0.723
L10-1932	S1_2	1000.6	1001	0.4	0.4	0.3	1.00E+00	0.723
L10-1932	S1_3	1003.8	1004.7	0.9	0	0.3	1.00E+00	0.723
L10-1932	S1_3	1005.3	1007	1.7	0.3	0.3	7.00E+01	0.723
L10-1932	S1_4+5	1007	1008.7	1.7	0.3	0.3	7.00E+01	0.723
L10-1932	S1_4+5	1008.7	1010.4	1.7	0.3	0.3	7.00E+01	0.723
