����	����	����	��ȣ�m��	��ˮ��϶��                    (%)	��͸�ʣ�md��	���ͱ��Ͷ�(%)	���ʣ�%��	CPL���ͽ���
Ӣ32-2-C	1005.8 	1009.3 	3.5 	18.61	58.35	55.07	19.4	5	1.75
Ӣ32-2-C	1015.3 	1017.2 	1.9 	21.09	101.25	66.61	10	1	1.9
Ӣ32-2-C	1025.8 	1027.8 	2.0 	16.13	31.07	56.9	16.88	1	2.0
Ӣ32-2-C	1029.8 	1030.6 	0.8 	18.89	62.26	64.89	14.41	1	0.8
Ӣ32-2-C	1032.2 	1033.7 	1.5 	17.34	42.76	56.71	11.97	1	1.5
Ӣ32-2-C	1035.1 	1037.0 	1.9 	18.85	61.75	59.16	8.4	1	1.9
Ӣ32-2-C	1037.5 	1042.6 	5.1 	23.28	156.29	49.45	3.17	6	2.55
Ӣ32-2-C	1043.6 	1044.6 	1.0 	20.18	83.34	70.69	15.8	1	1.0
Ӣ32-2-C	1051.3 	1052.3 	1.0 	19	63.93	60.67	19.45	1	1.0
Ӣ32-2-C	1054.8 	1056.7 	1.9 	19.93	78.89	56.43	30.44	1	1.9
Ӣ32-2-C	1057.4 	1058.6 	1.2 	14.69	20.59	29.56	27.94	4	0
Ӣ32-2-C	1059.8 	1061.9 	2.1 	19.56	72.7	58.62	9.21	1	2.1
Ӣ32-2-C	1068.7 	1072.0 	3.3 	17.71	46.98	63.07	13.71	1	3.3
Ӣ32-2-C	1072.9 	1074.3 	1.4 	14.79	21.21	60.42	13.08	1	1.4
Ӣ32-2-C	1075.9 	1078.9 	3.0 	20.64	91.99	58.58	7.64	6	1.5
Ӣ32-2-C	1080.9 	1084.5 	3.6 	13.77	15.5	61.79	9.49	11	1.8
Ӣ32-2-C	1088.0 	1089.4 	1.4 	17	39.15	53.45	15.13	1	1.4
Ӣ32-2-C	1093.6 	1096.9 	3.3 	12.61	10.52	17.99	15.64	4	0
Ӣ32-2-C	1098.2 	1099.9 	1.7 	16.6	35.3	52.3	19.44	1	1.7
Ӣ32-2-C	1104.5 	1108.3 	3.8 	19.41	70.19	64.19	10.11	5	1.9
Ӣ32-2-C	1113.6 	1115.8 	2.2 	21.95	120.62	56.37	0	9	0
Ӣ32-2-C	1117.3 	1119.0 	1.7 	25.27	224.12	64.2	8	3	0
Ӣ32-2-C	1120.3 	1122.8 	2.5 	20.74	93.94	62.76	16.64	3	0
Ӣ32-2-C	1124.4 	1126.9 	2.5 	24.06	180.67	57.74	3.04	7	0
Ӣ32-2-C	1133.5 	1135.0 	1.5 	17.22	41.5	60.56	4.22	9	0
Ӣ32-2-C	1143.4 	1146.6 	3.2 	13.2	12.88	21.4	12.68	4	0
Ӣ32-2-C	1148.5 	1152.4 	3.9 	14.35	18.6	35.58	17.25	4	0
Ӣ32-2-C	1169.4 	1170.8 	1.4 	14.96	22.34	61.02	8.86	1	1.4
Ӣ32-2-C	1171.1 	1173.6 	2.5 	16.14	31.23	65.26	14.04	1	2.5
Ӣ32-2-C	1177.7 	1180.2 	2.5 	18.29	54.12	66.76	21.64	1	2.5
Ӣ33-4-B1	456.2 	457.9 	1.7 	7.74	1.23	17.71	26.52	4	0
Ӣ33-4-B1	463.5 	465.2 	1.7 	24.76	204.84	56.22	6.37	1	1.7
Ӣ33-4-B1	468.0 	469.7 	1.7 	16.64	35.7	6.49	23.52	2	0
Ӣ33-4-B1	490.6 	493.8 	3.2 	22.39	131.56	21.58	12.72	2	0
Ӣ33-4-B1	501.4 	507.4 	6.0 	25.29	225.21	17.21	5.27	2	0
Ӣ33-4-B1	509.5 	510.9 	1.4 	14.11	17.28	7.3	35.09	2	0
Ӣ33-4-B1	512.2 	514.3 	2.1 	14.7	20.69	20.28	40.36	2	0
Ӣ33-4-B1	515.9 	516.9 	1.0 	14.27	18.13	6.12	45.42	2	0
Ӣ33-4-B1	521.8 	526.0 	4.2 	16.48	34.18	11.09	8.51	2	0
Ӣ33-4-B1	534.5 	538.0 	3.5 	21.99	121.52	18.1	3.27	2	0
Ӣ33-4-B1	542.4 	546.9 	4.5 	21.44	108.92	13.27	2.71	2	0
Ӣ33-4-B1	554.3 	555.7 	1.4 	24.24	186.63	10.49	21.75	2	0
Ӣ33-4-B1	556.5 	557.8 	1.3 	12.61	10.52	16.55	33.35	2	0
Ӣ33-4-B1	559.6 	562.1 	2.5 	19.99	79.96	20.21	7.09	2	0
Ӣ33-4-B1	567.3 	573.6 	6.3 	28.32	370.08	22.82	1.39	2	0
Ӣ33-4-B1	581.8 	589.9 	8.1 	26.63	282.27	17.71	6.59	2	0
Ӣ33-4-B1	601.3 	604.6 	3.3 	19.92	78.7	12.84	8.61	2	0
Ӣ33-4-B1	606.9 	615.2 	8.3 	25.22	222.26	24.28	4.25	2	0
Ӣ33-4-B1	619.2 	620.9 	1.7 	10.15	4.06	8.79	26.47	4	0
Ӣ33-4-B1	625.7 	627.9 	2.2 	25.62	238.45	16.06	9.8	2	0
Ӣ33-4-B1	632.1 	635.7 	3.6 	18.88	62.12	9.49	18.78	2	0
Ӣ33-4-B1	636.5 	638.7 	2.2 	20.83	95.9	6.31	9.39	2	0
Ӣ33-4-B1	643.6 	645.8 	2.2 	18.05	51	7.07	15.13	2	0
Ӣ33-4-B1	647.8 	651.3 	3.5 	14.54	19.73	4.57	19.64	2	0
Ӣ33-4-B1	656.7 	660.1 	3.4 	23.1	150.94	11.57	3.46	2	0
Ӣ33-4-B1	663.2 	665.7 	2.5 	22.77	141.74	3.45	4.32	2	0
Ӣ33-4-B1	670.8 	672.8 	2.0 	25.58	236.76	16.86	12.33	2	0
Ӣ33-4-B1	674.8 	678.4 	3.6 	22.23	127.51	8.73	0.77	2	0
Ӣ33-4-B1	688.9 	694.0 	5.1 	16.85	37.67	21.39	11.47	2	0
Ӣ33-4-B1	695.4 	696.7 	1.3 	15.81	28.47	26.14	5.64	4	0
Ӣ33-4-B1	698.5 	700.6 	2.1 	14.96	22.31	6.92	17.76	2	0
Ӣ33-4-B1	701.7 	703.4 	1.7 	22.52	135.18	14.66	11.93	2	0
Ӣ33-4-B1	706.2 	712.9 	6.7 	19.68	74.61	19.82	4.01	2	0
Ӣ33-4-B1	714.2 	718.1 	3.9 	19.42	70.45	13.05	12.44	2	0
Ӣ33-4-B1	719.8 	723.6 	3.8 	20.08	81.63	4.65	5.7	2	0
Ӣ33-4-B1	737.1 	739.7 	2.6 	22.4	131.88	24.97	4.39	2	0
Ӣ33-4-B1	740.9 	743.9 	3.0 	18.51	57.06	19.3	2.49	2	0
Ӣ33-4-B1	745.9 	747.4 	1.5 	15.3	24.64	10.5	6.33	2	0
Ӣ33-4-B1	750.6 	753.8 	3.2 	14.09	17.18	7.57	13.43	2	0
Ӣ33-4-B1	754.9 	758.4 	3.5 	18.93	62.93	19.77	20.42	2	0
Ӣ33-4-B1	760.1 	764.2 	4.1 	16	30.02	21.81	8.72	2	0
Ӣ33-4-B1	765.2 	767.7 	2.5 	17.01	39.26	7.84	8.2	2	0
Ӣ33-4-B1	780.4 	782.7 	2.3 	9.66	3.26	16.22	23.38	4	0
Ӣ33-4-B1	787.8 	789.5 	1.7 	13.8	15.68	43.36	17.84	5	0.85
Ӣ33-4-B1	805.2 	807.7 	2.5 	21.21	103.76	73.19	13.08	1	2.5
Ӣ33-4-B1	811.3 	813.1 	1.8 	23.11	151.43	72.24	9.93	1	1.8
Ӣ33-4-B1	813.7 	816.6 	2.9 	21.65	113.58	77.34	5.44	1	2.9
Ӣ33-4-B1	818.3 	819.7 	1.4 	20.17	83.24	67.14	19.24	1	1.4
Ӣ33-4-B1	824.3 	827.0 	2.7 	21.54	111.1	56.36	19.86	1	2.7
Ӣ33-4-B1	828.7 	832.3 	3.6 	23.73	170.17	79.52	6.82	1	3.6
Ӣ33-4-B1	835.2 	837.0 	1.8 	19.98	79.76	43.72	26.31	11	0.9
Ӣ33-4-B1	838.2 	839.5 	1.3 	14.92	22.05	16.22	27.69	4	0
Ӣ33-4-B1	840.9 	842.4 	1.5 	23.17	153.21	90.65	13.98	1	1.5
Ӣ33-4-B1	844.5 	846.0 	1.5 	15.58	26.74	52.37	18.52	1	1.5
Ӣ33-4-B1	849.2 	851.1 	1.9 	21.49	109.85	70.9	7.34	1	1.9
Ӣ33-4-B1	852.1 	853.6 	1.5 	19.38	69.73	53.77	21.65	1	1.5
Ӣ33-4-B1	860.0 	867.5 	7.5 	23.6	166.14	67.2	8.09	1	7.5
Ӣ33-4-B1	870.5 	875.3 	4.8 	21.24	104.47	63.75	11.83	1	4.8
Ӣ33-4-B1	876.1 	878.7 	2.6 	21.06	100.62	61.08	11.39	1	2.6
Ӣ33-4-B1	892.3 	894.9 	2.6 	16.88	38.02	45.96	18.35	11	1.3
Ӣ33-4-B1	896.7 	899.4 	2.7 	20.35	86.47	52.03	5.58	1	2.7
Ӣ33-4-B1	901.8 	904.1 	2.3 	18.61	58.31	47.94	13.51	11	1.15
Ӣ33-4-B1	910.9 	912.1 	1.2 	15.62	26.99	54.66	16.53	1	1.2
Ӣ33-4-B1	915.5 	917.4 	1.9 	23.63	167.02	15.76	10.35	2	0
Ӣ33-4-B1	920.6 	921.6 	1.0 	22.25	128	54.32	15.37	1	1.0
Ӣ33-4-B1	922.5 	923.5 	1.0 	14.67	20.51	43.12	25.98	6	0.5
Ӣ33-4-B1	926.1 	927.2 	1.1 	14.67	20.46	19.68	23.17	4	0
Ӣ33-4-B1	928.4 	929.7 	1.3 	21.81	117.32	42.77	24.5	6	0.65
Ӣ33-4-B1	931.9 	933.9 	2.0 	24.66	201.53	12.27	16.6	2	0
Ӣ33-4-B1	939.6 	942.7 	3.1 	19.86	77.78	60.61	10.68	1	3.1
Ӣ33-4-B1	946.4 	952.1 	5.7 	24.24	186.58	58.92	13.89	1	5.7
Ӣ33-4-B1	953.7 	957.0 	3.3 	23.86	174.11	20.85	15.68	2	0
Ӣ33-4-B1	960.2 	963.5 	3.3 	20.05	81.02	17.45	3.15	2	0
Ӣ33-4-B1	964.3 	967.8 	3.5 	21.77	116.32	18.78	5.61	2	0
Ӣ33-4-B1	973.5 	979.0 	5.5 	20.61	91.42	59.01	4.78	1	5.5
Ӣ33-4-B1	982.7 	985.9 	3.2 	21.78	116.54	62.13	2.67	1	3.2
Ӣ33-4-B1	988.4 	990.9 	2.5 	20.94	98.17	48.68	14.9	1	2.5
Ӣ33-4-B1	992.5 	995.5 	3.0 	23.79	172.01	44.38	14.69	6	1.5
Ӣ33-4-B1	1002.1 	1004.2 	2.1 	24.51	195.97	20.73	17.37	2	0
Ӣ33-4-B1	1005.1 	1006.1 	1.0 	16.69	36.16	14.48	11.83	2	0
Ӣ33-4-B1	1011.0 	1012.4 	1.4 	15.96	29.72	52.33	19.93	1	1.4
Ӣ33-4-B1	1018.3 	1019.5 	1.2 	21.33	106.42	72.96	8.35	1	1.2
Ӣ33-4-B1	1021.3 	1023.2 	1.9 	21.93	120.13	62.09	7.37	1	1.9
Ӣ33-4-B1	1023.7 	1024.8 	1.1 	22.62	137.86	9.42	9.96	2	0
Ӣ33-4-B1	1028.5 	1029.8 	1.3 	18.69	59.42	19.41	8.41	2	0
Ӣ33-4-B1	1031.5 	1033.0 	1.5 	25.24	223.02	17.71	7.67	2	0
Ӣ33-4-B1	1035.9 	1037.7 	1.8 	24.88	209.51	5.05	9.11	2	0
Ӣ33-4-B1	1040.4 	1041.7 	1.3 	11.32	6.55	3.83	11.41	2	0
Ӣ33-4-B1	1044.2 	1046.5 	2.3 	23.76	171.13	19.79	8.14	2	0
Ӣ33-4-B2	456.6 	458.0 	1.4 	24.5	195.76	17.75	30.75	4	0
Ӣ33-4-B2	464.4 	466.0 	1.6 	25.19	221	59.99	6.45	1	1.6
Ӣ33-4-B2	469.4 	471.5 	2.1 	19.49	71.6	49.26	14.82	11	1.05
Ӣ33-4-B2	473.6 	474.9 	1.3 	16.9	38.24	45.87	23.14	11	0.65
Ӣ33-4-B2	476.1 	477.2 	1.1 	19.46	71.02	47.59	26.39	11	0.55
Ӣ33-4-B2	490.7 	494.1 	3.4 	14.37	18.74	4.12	25.48	2	0
Ӣ33-4-B2	503.3 	505.3 	2.0 	20.63	91.82	21.33	11.54	2	0
Ӣ33-4-B2	508.7 	511.4 	2.7 	21.05	100.35	17.67	33.13	2	0
Ӣ33-4-B2	512.6 	514.3 	1.7 	21.7	114.63	11.89	60.52	2	0
Ӣ33-4-B2	522.3 	523.3 	1.0 	21.98	121.42	44.32	12.35	6	0.5
Ӣ33-4-B2	523.3 	526.4 	3.1 	24.86	208.66	22.86	11.95	2	0
Ӣ33-4-B2	529.2 	530.9 	1.7 	24.15	183.57	43.54	37.22	6	0.85
Ӣ33-4-B2	535.3 	538.8 	3.5 	24.8	206.6	49.98	9.15	6	1.75
Ӣ33-4-B2	540.0 	541.2 	1.2 	14.59	20.03	12.54	18.35	4	0
Ӣ33-4-B2	543.0 	547.4 	4.4 	24.65	201.09	21.8	3.27	2	0
Ӣ33-4-B2	548.9 	552.8 	3.9 	16.55	34.82	3.6	22.59	2	0
Ӣ33-4-B2	554.3 	556.3 	2.0 	23.79	172.06	15.99	33.08	2	0
Ӣ33-4-B2	557.0 	558.3 	1.3 	21.36	107.09	44.82	28.35	6	0.65
Ӣ33-4-B2	560.7 	563.5 	2.8 	21.08	101.05	47.73	8.28	6	1.4
Ӣ33-4-B2	567.9 	570.7 	2.8 	20.01	80.35	44.14	5.15	6	1.4
Ӣ33-4-B2	571.7 	573.9 	2.2 	20.89	97.13	13.18	10.04	2	0
Ӣ33-4-B2	582.2 	590.7 	8.5 	26.97	298.61	16.89	8.81	2	0
Ӣ33-4-B2	593.1 	594.2 	1.1 	23.34	157.99	43.41	18.28	6	0.55
Ӣ33-4-B2	601.7 	603.8 	2.1 	23.09	150.81	20.53	14.35	2	0
Ӣ33-4-B2	607.3 	616.1 	8.8 	26.6	280.82	12.12	1.27	2	0
Ӣ33-4-B2	626.0 	629.7 	3.7 	24.89	209.69	10.15	9.27	2	0
Ӣ33-4-B2	634.0 	639.4 	5.4 	24.78	205.78	15.34	13.77	2	0
Ӣ33-4-B2	640.2 	642.7 	2.5 	19.69	74.77	17.37	17.35	2	0
Ӣ33-4-B2	643.8 	646.5 	2.7 	24.55	197.61	8.01	10.61	2	0
Ӣ33-4-B2	648.3 	652.2 	3.9 	17.83	48.39	14.08	18.72	2	0
Ӣ33-4-B2	657.1 	660.6 	3.5 	17.64	46.08	11.59	11.29	2	0
Ӣ33-4-B2	663.6 	666.1 	2.5 	22.67	138.96	4.95	9.98	2	0
Ӣ33-4-B2	670.3 	673.4 	3.1 	25.31	226.03	15.96	12.87	2	0
Ӣ33-4-B2	675.3 	678.8 	3.5 	21.18	103.05	12.17	14.54	2	0
Ӣ33-4-B2	682.6 	683.9 	1.3 	21.1	101.52	46.04	30.53	6	0.65
Ӣ33-4-B2	689.3 	694.3 	5.0 	20.42	87.74	17.4	17.61	2	0
Ӣ33-4-B2	695.7 	697.1 	1.4 	22.61	137.4	43.71	9.35	6	0.7
Ӣ33-4-B2	701.9 	703.4 	1.5 	21.03	99.85	6.71	11.55	2	0
Ӣ33-4-B2	704.2 	705.5 	1.3 	13.56	14.5	10.63	30.13	2	0
Ӣ33-4-B2	706.5 	712.9 	6.4 	22.05	123.04	14.94	12.1	2	0
Ӣ33-4-B2	714.4 	716.1 	1.7 	21.48	109.64	12.06	20.2	2	0
Ӣ33-4-B2	717.1 	718.4 	1.3 	16.23	31.95	12.2	10.71	2	0
Ӣ33-4-B2	720.3 	723.6 	3.3 	19.47	71.17	15.69	6.86	2	0
Ӣ33-4-B2	725.4 	726.7 	1.3 	11.47	6.94	14.14	30.44	2	0
Ӣ33-4-B2	732.2 	733.9 	1.7 	19.91	78.54	15.23	26.85	2	0
Ӣ33-4-B2	737.7 	739.1 	1.4 	18.4	55.53	15.71	14.53	2	0
Ӣ33-4-B2	740.8 	744.0 	3.2 	23.83	173.28	8.62	9.75	2	0
Ӣ33-4-B2	745.8 	747.4 	1.6 	24.21	185.6	15.72	10.39	2	0
Ӣ33-4-B2	749.4 	750.5 	1.1 	12.02	8.52	7.77	24.12	2	0
Ӣ33-4-B2	752.5 	753.8 	1.3 	14.29	18.25	2.64	17.6	4	0
Ӣ33-4-B2	755.1 	757.4 	2.3 	26.16	261.26	18.29	16.22	2	0
Ӣ33-4-B2	760.3 	764.5 	4.2 	20.1	81.96	22.28	12.69	2	0
Ӣ33-4-B2	765.3 	767.3 	2.0 	19.54	72.38	7.54	11.5	2	0
Ӣ33-4-B2	790.0 	791.3 	1.3 	16.56	34.96	24.8	23.51	4	0
Ӣ33-4-B2	804.9 	806.0 	1.1 	20.96	98.42	47.69	13.83	11	0.55
Ӣ33-4-B2	806.6 	809.1 	2.5 	20.99	99.11	62	13.01	1	2.5
Ӣ33-4-B2	812.5 	813.7 	1.2 	15.35	25.02	46.47	21.26	11	0.6
Ӣ33-4-B2	814.4 	817.4 	3.0 	23.16	152.89	63.08	10.48	1	3.0
Ӣ33-4-B2	819.0 	821.0 	2.0 	22.18	126.22	54.34	17.13	1	2.0
Ӣ33-4-B2	825.1 	826.9 	1.8 	20.22	84.12	58.97	25.21	1	1.8
Ӣ33-4-B2	829.6 	830.7 	1.1 	20.88	96.77	60	11.56	1	1.1
Ӣ33-4-B2	831.2 	832.3 	1.1 	22.92	146.03	72.45	13.38	1	1.1
Ӣ33-4-B2	834.6 	837.4 	2.8 	11.52	7.07	12.1	31.85	4	0
Ӣ33-4-B2	844.8 	846.5 	1.7 	16.06	30.48	19.18	29.6	4	0
Ӣ33-4-B2	849.8 	850.8 	1.0 	22.47	133.76	50.32	23.89	11	0.5
Ӣ33-4-B2	852.8 	855.1 	2.3 	21.22	104.01	61.6	12.73	1	2.3
Ӣ33-4-B2	861.0 	866.8 	5.8 	23.21	154.36	67.43	7.21	1	5.8
Ӣ33-4-B2	869.6 	870.8 	1.2 	16.35	33.04	50.21	22.26	1	1.2
Ӣ33-4-B2	871.4 	872.3 	0.9 	23.98	177.94	64.09	19.69	1	0.9
Ӣ33-4-B2	872.9 	876.0 	3.1 	24.88	209.53	62.18	11.13	1	3.1
Ӣ33-4-B2	877.5 	879.0 	1.5 	25.86	248.16	55.57	13.46	1	1.5
Ӣ33-4-B2	893.9 	896.7 	2.8 	23.02	148.64	77	2.78	1	2.8
Ӣ33-4-B2	906.9 	908.5 	1.6 	20.34	86.4	57.79	15.72	1	1.6
Ӣ33-4-B2	912.6 	914.1 	1.5 	14.05	16.95	44.56	28.76	11	0.75
Ӣ33-4-B2	915.7 	919.3 	3.6 	12.54	10.29	28.95	22.48	4	0
Ӣ33-4-B2	922.5 	923.6 	1.1 	20.54	90.18	44.64	34.11	11	0.55
Ӣ33-4-B2	924.2 	928.2 	4.0 	19.9	78.37	14.24	13.98	2	0
Ӣ33-4-B2	929.3 	930.9 	1.6 	12.51	10.16	49.16	30.99	4	0
Ӣ33-4-B2	932.7 	934.9 	2.2 	18.46	56.3	19.37	22.19	2	0
Ӣ33-4-B2	940.8 	944.2 	3.4 	18.86	61.96	64.15	10.86	1	3.4
Ӣ33-4-B2	948.9 	949.9 	1.0 	10.95	5.67	42.3	31.81	11	0.5
Ӣ33-4-B2	950.7 	952.3 	1.6 	14.53	19.63	47.53	20.59	1	1.6
Ӣ33-4-B2	959.9 	961.8 	1.9 	23.68	168.59	70.08	14.11	1	1.9
Ӣ33-4-B2	967.1 	973.6 	6.5 	20.66	92.51	71.07	23.17	1	6.5
Ӣ33-4-B2	975.2 	979.1 	3.9 	22.08	123.92	79.4	16.43	1	3.9
Ӣ33-4-B2	981.2 	982.8 	1.6 	17.99	50.28	44.67	12.24	11	0.8
Ӣ33-4-B2	989.4 	991.0 	1.6 	17.97	50.05	57.53	25.87	1	1.6
Ӣ33-4-B2	993.1 	994.1 	1.0 	17.21	41.36	46.13	23.9	11	0.5
Ӣ33-4-B2	996.7 	997.9 	1.2 	21.07	100.84	61.75	13.54	1	1.2
Ӣ33-4-B2	999.3 	1001.4 	2.1 	15.88	29.05	56.65	20.72	1	2.1
Ӣ33-4-B2	1003.8 	1004.9 	1.1 	14.33	18.47	41.22	43.33	11	0.55
Ӣ33-4-B2	1006.3 	1010.9 	4.6 	12.5	10.12	18.17	29.37	4	0
Ӣ33-4-B2	1012.2 	1013.4 	1.2 	18.03	50.76	67.95	17.53	1	1.2
Ӣ33-4-B2	1019.7 	1021.1 	1.4 	14.46	19.26	62.89	20.76	1	1.4
Ӣ33-4-B2	1022.7 	1026.5 	3.8 	25.05	215.69	47.52	9.53	6	1.9
Ӣ33-4-B2	1029.6 	1031.1 	1.5 	16.51	34.47	9.61	13.87	2	0
Ӣ33-4-B2	1033.1 	1036.1 	3.0 	24.45	193.98	19.7	12	2	0
Ӣ33-4-B2	1037.4 	1038.9 	1.5 	22.59	136.95	42.13	12.39	6	0.75
Ӣ33-4-B2	1040.7 	1043.9 	3.2 	26.56	279.12	11.06	9.3	2	0
Ӣ33-4-B2	1046.0 	1047.3 	1.3 	19.26	67.89	41.17	11.72	11	0.65
Ӣ33-4-B2	1050.4 	1053.4 	3.0 	22.12	124.81	12.61	13.06	2	0
Ӣ33-4-B2	1057.2 	1059.1 	1.9 	22.56	136.15	62.08	21.45	1	1.9
Ӣ33-4-B2	1060.1 	1062.6 	2.5 	22.83	143.59	55.93	21.94	1	2.5
Ӣ33-4-B2	1064.7 	1066.1 	1.4 	13.04	12.19	51.31	23.97	1	1.4
Ӣ33-4-B2	1067.2 	1068.9 	1.7 	20.81	95.48	56.86	22.83	1	1.7
Ӣ33-4-B2	1070.9 	1072.2 	1.3 	15.04	22.87	49.96	22.53	11	0.65
Ӣ33-4-B2	1077.6 	1080.1 	2.5 	19.28	68.14	34.73	37.9	4	0
Ӣ33-4-B2	1082.0 	1085.8 	3.8 	24.03	179.72	76.19	16.23	5	1.9
Ӣ33-4-B2	1087.2 	1090.1 	2.9 	22.79	142.24	80.64	10.12	5	1.45
Ӣ33-4-B2	1090.7 	1091.7 	1.0 	16.1	30.87	58.19	16.28	1	1.0
Ӣ33-4-B2	1092.2 	1095.1 	2.9 	19.43	70.63	63.43	22.75	1	2.9
Ӣ33-4-B2	1096.7 	1098.4 	1.7 	14.75	20.97	45.19	36.84	11	0.85
Ӣ33-4-B2	1099.3 	1102.6 	3.3 	17.47	44.16	44.16	35.59	11	1.65
Ӣ33-4-B2	1104.0 	1105.7 	1.7 	19.54	72.37	14.49	33.87	2	0
Ӣ33-4-B2	1108.3 	1109.6 	1.3 	10.28	4.28	13.3	40.55	4	0
Ӣ33-4-B2	1114.5 	1117.6 	3.1 	23.66	167.83	62.97	25.61	5	1.55
Ӣ33-4-B2	1121.0 	1126.4 	5.4 	19.86	77.74	63.91	12.15	5	2.7
Ӣ33-4-B2	1130.5 	1134.4 	3.9 	23.08	150.58	72.83	23.55	1	3.9
Ӣ33-4-B2	1135.8 	1140.7 	4.9 	25.7	241.67	79.83	13.14	1	4.9
Ӣ33-4-B2	1144.3 	1145.8 	1.5 	9.6	3.18	21.41	22.87	4	0
Ӣ33-4-B2	1146.6 	1149.3 	2.7 	16.55	34.83	63.25	32.82	1	2.7
Ӣ33-4-B2	1153.4 	1155.3 	1.9 	15.68	27.44	57.7	62.88	5	0.95
Ӣ33-4-B2	1156.1 	1157.4 	1.3 	16.75	36.68	48.75	42.68	5	0.65
Ӣ33-4-B2	1159.3 	1162.6 	3.3 	20.41	87.57	74.31	21.12	5	1.65
Ӣ33-4-B2	1163.6 	1167.2 	3.6 	23.71	169.44	73.14	14.9	5	1.8
Ӣ33-4-B2	1185.5 	1189.1 	3.6 	15.05	22.92	42.3	22.19	11	1.8
Ӣ33-4-B2	1194.4 	1198.6 	4.2 	26.45	274.34	65.34	10.92	5	2.1
Ӣ33-4-B2	1203.8 	1205.5 	1.7 	11.14	6.09	16.87	53.59	4	0
Ӣ33-4-B2	1211.2 	1214.0 	2.8 	24.56	197.67	69.64	17.12	1	2.8
Ӣ33-4-B2	1217.0 	1218.8 	1.8 	13.58	14.6	4.23	29.39	4	0
Ӣ33-4-B2	1220.5 	1221.7 	1.2 	19.05	64.66	36.93	22.01	11	0.6
Ӣ33-4-B2	1228.8 	1233.5 	4.7 	19.88	77.99	86.19	9.59	5	2.35
Ӣ33-4-B2	1236.6 	1239.4 	2.8 	23.38	159.42	72.54	6.35	5	1.4
Ӣ33-4-B3	465.0 	466.9 	1.9 	23.16	153	66	5.5	1	1.9
Ӣ33-4-B3	470.9 	472.1 	1.2 	21.64	113	48	19.9	11	0.6
Ӣ33-4-B3	474.7 	476.0 	1.3 	27.06	287	52	11.86	11	0.65
Ӣ33-4-B3	477.1 	478.1 	1.0 	18.6	58	50	26.8	11	0.5
Ӣ33-4-B3	491.4 	493.0 	1.6 	25.97	253	21	23.03	4	0
Ӣ33-4-B3	494.3 	495.4 	1.1 	23.1	151	34	26.36	4	0
Ӣ33-4-B3	504.0 	505.7 	1.7 	19.85	77	44	8.6	6	0.85
Ӣ33-4-B3	509.8 	511.1 	1.3 	29.4	437	32	44.24	4	0
Ӣ33-4-B3	514.1 	515.2 	1.1 	27.86	206	44	23.96	6	0.55
Ӣ33-4-B3	523.7 	524.7 	1.0 	24.89	210	42	17.39	6	0.5
Ӣ33-4-B3	525.8 	527.7 	1.9 	29.68	455	13	4.27	2	0
Ӣ33-4-B3	536.4 	540.5 	4.1 	27.01	301	26	5.67	2	0
Ӣ33-4-B3	544.9 	548.8 	3.9 	29.43	438	26	1.39	2	0
Ӣ33-4-B3	563.9 	565.9 	2.0 	26.55	279	23	6.63	2	0
Ӣ33-4-B3	570.3 	572.4 	2.1 	23.64	167	13	5.22	2	0
Ӣ33-4-B3	573.6 	574.8 	1.2 	25.23	223	16	8.5	2	0
Ӣ33-4-B3	583.8 	592.0 	8.2 	27.86	344	26	6.29	2	0
Ӣ33-4-B3	593.1 	595.8 	2.7 	22.34	130	31	19.59	2	0
Ӣ33-4-B3	596.7 	598.4 	1.7 	16.16	31	8	26.41	2	0
Ӣ33-4-B3	603.2 	605.5 	2.3 	24.27	188	16	6.8	2	0
Ӣ33-4-B3	608.9 	617.2 	8.3 	30.41	507	25	0.25	2	0
Ӣ33-4-B3	628.8 	630.3 	1.5 	21.66	114	43	2.97	6	0.75
Ӣ33-4-B3	635.3 	640.4 	5.1 	30.31	198	38	5.4	10	2.55
Ӣ33-4-B3	641.3 	644.1 	2.8 	21.27	105	3	19.99	2	0
Ӣ33-4-B3	645.1 	648.1 	3.0 	23.5	163	7	8.75	2	0
Ӣ33-4-B3	649.6 	650.9 	1.3 	14.22	18	18	22.53	2	0
Ӣ33-4-B3	651.8 	654.6 	2.8 	24.61	200	9	19.68	2	0
Ӣ33-4-B3	658.4 	661.8 	3.4 	21.46	109	38	1.66	10	1.7
Ӣ33-4-B3	664.9 	670.5 	5.6 	25.02	215	25	5.85	2	0
Ӣ33-4-B3	672.0 	674.9 	2.9 	30.92	545	16	2.76	2	0
Ӣ33-4-B3	676.7 	680.4 	3.7 	30.38	504	14	9.27	2	0
Ӣ33-4-B3	682.4 	683.4 	1.0 	18.8	61	45	54.55	6	0.5
Ӣ33-4-B3	684.3 	685.7 	1.4 	18.78	61	26	34.11	10	0.7
Ӣ33-4-B3	691.1 	696.2 	5.1 	21.38	107	44	11.86	6	2.55
Ӣ33-4-B3	697.4 	698.6 	1.2 	17.91	49	31	14.65	6	0.6
Ӣ33-4-B3	701.1 	702.4 	1.3 	20.76	95	2	24.87	2	0
Ӣ33-4-B3	703.3 	704.8 	1.5 	29.68	455	29	14.06	2	0
Ӣ33-4-B3	707.6 	710.8 	3.2 	22.82	143	17	7.17	2	0
Ӣ33-4-B3	711.6 	714.3 	2.7 	19.3	68	1	21.48	2	0
