井号	深度	方位角	井斜角
方4-斜3	696.95	304.644	0.576
方4-斜3	697	304.801	0.576
方4-斜3	697.05	304.952	0.576
方4-斜3	697.1	305.099	0.576
方4-斜3	697.15	305.241	0.576
方4-斜3	697.2	305.378	0.576
方4-斜3	697.25	305.511	0.576
方4-斜3	697.3	305.64	0.576
方4-斜3	697.35	305.764	0.576
方4-斜3	697.4	305.885	0.576
方4-斜3	697.45	306.002	0.576
方4-斜3	697.5	306.115	0.576
方4-斜3	697.55	306.225	0.576
方4-斜3	697.6	306.332	0.576
方4-斜3	697.65	306.436	0.576
方4-斜3	697.7	306.536	0.576
方4-斜3	697.75	306.634	0.576
方4-斜3	697.8	306.729	0.577
方4-斜3	697.85	306.822	0.577
方4-斜3	697.9	306.912	0.577
方4-斜3	697.95	307	0.577
方4-斜3	698	307.086	0.577
方4-斜3	698.05	307.17	0.577
方4-斜3	698.1	307.251	0.578
方4-斜3	698.15	307.331	0.578
方4-斜3	698.2	307.409	0.578
方4-斜3	698.25	307.486	0.578
方4-斜3	698.3	307.561	0.579
方4-斜3	698.35	307.634	0.579
方4-斜3	698.4	307.706	0.579
方4-斜3	698.45	307.777	0.58
方4-斜3	698.5	307.846	0.58
方4-斜3	698.55	307.914	0.58
方4-斜3	698.6	307.981	0.581
方4-斜3	698.65	308.047	0.581
方4-斜3	698.7	308.111	0.581
方4-斜3	698.75	308.175	0.582
方4-斜3	698.8	308.237	0.582
方4-斜3	698.85	308.298	0.583
方4-斜3	698.9	308.359	0.583
方4-斜3	698.95	308.418	0.584
方4-斜3	699	308.476	0.584
方4-斜3	699.05	308.533	0.585
方4-斜3	699.1	308.589	0.585
方4-斜3	699.15	308.644	0.586
方4-斜3	699.2	308.698	0.586
方4-斜3	699.25	308.751	0.587
方4-斜3	699.3	308.803	0.587
方4-斜3	699.35	308.854	0.588
方4-斜3	699.4	308.904	0.589
方4-斜3	699.45	308.953	0.589
方4-斜3	699.5	309.001	0.59
方4-斜3	699.55	309.048	0.591
方4-斜3	699.6	309.094	0.591
方4-斜3	699.65	309.139	0.592
方4-斜3	699.7	309.183	0.593
方4-斜3	699.75	309.226	0.593
方4-斜3	699.8	309.269	0.594
方4-斜3	699.85	309.31	0.595
方4-斜3	699.9	309.351	0.595
方4-斜3	699.95	309.391	0.596
方4-斜3	700	309.43	0.597
方4-斜3	700.05	309.469	0.597
方4-斜3	700.1	309.507	0.598
方4-斜3	700.15	309.545	0.599
方4-斜3	700.2	309.582	0.6
方4-斜3	700.25	309.619	0.6
方4-斜3	700.3	309.655	0.601
方4-斜3	700.35	309.691	0.602
方4-斜3	700.4	309.728	0.603
方4-斜3	700.45	309.764	0.604
方4-斜3	700.5	309.8	0.604
方4-斜3	700.55	309.836	0.605
方4-斜3	700.6	309.872	0.606
方4-斜3	700.65	309.909	0.607
方4-斜3	700.7	309.946	0.607
方4-斜3	700.75	309.984	0.608
方4-斜3	700.8	310.023	0.609
方4-斜3	700.85	310.062	0.61
方4-斜3	700.9	310.102	0.61
方4-斜3	700.95	310.143	0.611
方4-斜3	701	310.185	0.612
方4-斜3	701.05	310.229	0.613
方4-斜3	701.1	310.273	0.613
方4-斜3	701.15	310.319	0.614
方4-斜3	701.2	310.367	0.615
方4-斜3	701.25	310.415	0.616
方4-斜3	701.3	310.466	0.616
方4-斜3	701.35	310.518	0.617
方4-斜3	701.4	310.573	0.618
方4-斜3	701.45	310.629	0.618
方4-斜3	701.5	310.687	0.619
方4-斜3	701.55	310.747	0.62
方4-斜3	701.6	310.809	0.62
方4-斜3	701.65	310.873	0.621
方4-斜3	701.7	310.939	0.622
方4-斜3	701.75	311.007	0.622
方4-斜3	701.8	311.078	0.623
方4-斜3	701.85	311.15	0.623
方4-斜3	701.9	311.225	0.624
方4-斜3	701.95	311.302	0.624
方4-斜3	702	311.382	0.625
方4-斜3	702.05	311.463	0.626
方4-斜3	702.1	311.547	0.626
方4-斜3	702.15	311.632	0.627
方4-斜3	702.2	311.72	0.627
方4-斜3	702.25	311.81	0.627
方4-斜3	702.3	311.902	0.628
方4-斜3	702.35	311.995	0.628
方4-斜3	702.4	312.091	0.629
方4-斜3	702.45	312.188	0.629
方4-斜3	702.5	312.287	0.63
方4-斜3	702.55	312.387	0.63
方4-斜3	702.6	312.489	0.63
方4-斜3	702.65	312.593	0.631
方4-斜3	702.7	312.698	0.631
方4-斜3	702.75	312.804	0.631
方4-斜3	702.8	312.911	0.632
方4-斜3	702.85	313.019	0.632
方4-斜3	702.9	313.128	0.632
方4-斜3	702.95	313.237	0.633
方4-斜3	703	313.348	0.633
方4-斜3	703.05	313.458	0.633
方4-斜3	703.1	313.57	0.633
方4-斜3	703.15	313.681	0.634
方4-斜3	703.2	313.793	0.634
方4-斜3	703.25	313.905	0.634
方4-斜3	703.3	314.017	0.634
方4-斜3	703.35	314.128	0.634
方4-斜3	703.4	314.24	0.635
方4-斜3	703.45	314.351	0.635
方4-斜3	703.5	314.461	0.635
方4-斜3	703.55	314.571	0.635
方4-斜3	703.6	314.68	0.635
方4-斜3	703.65	314.789	0.635
方4-斜3	703.7	314.897	0.635
方4-斜3	703.75	315.003	0.636
方4-斜3	703.8	315.109	0.636
方4-斜3	703.85	315.214	0.636
方4-斜3	703.9	315.317	0.636
方4-斜3	703.95	315.42	0.636
方4-斜3	704	315.521	0.636
方4-斜3	704.05	315.621	0.636
方4-斜3	704.1	315.72	0.636
方4-斜3	704.15	315.817	0.637
方4-斜3	704.2	315.913	0.637
方4-斜3	704.25	316.007	0.637
方4-斜3	704.3	316.1	0.637
方4-斜3	704.35	316.192	0.637
方4-斜3	704.4	316.282	0.637
方4-斜3	704.45	316.371	0.637
方4-斜3	704.5	316.459	0.637
方4-斜3	704.55	316.545	0.637
方4-斜3	704.6	316.63	0.637
方4-斜3	704.65	316.714	0.638
方4-斜3	704.7	316.797	0.638
方4-斜3	704.75	316.878	0.638
方4-斜3	704.8	316.958	0.638
方4-斜3	704.85	317.037	0.638
方4-斜3	704.9	317.116	0.638
方4-斜3	704.95	317.193	0.638
方4-斜3	705	317.27	0.638
方4-斜3	705.05	317.345	0.638
方4-斜3	705.1	317.421	0.638
方4-斜3	705.15	317.495	0.639
方4-斜3	705.2	317.57	0.639
方4-斜3	705.25	317.644	0.639
方4-斜3	705.3	317.717	0.639
方4-斜3	705.35	317.791	0.639
方4-斜3	705.4	317.864	0.639
方4-斜3	705.45	317.938	0.639
方4-斜3	705.5	318.012	0.639
方4-斜3	705.55	318.086	0.639
方4-斜3	705.6	318.161	0.64
方4-斜3	705.65	318.236	0.64
方4-斜3	705.7	318.312	0.64
方4-斜3	705.75	318.389	0.64
方4-斜3	705.8	318.466	0.64
方4-斜3	705.85	318.545	0.64
方4-斜3	705.9	318.624	0.64
方4-斜3	705.95	318.705	0.64
方4-斜3	706	318.787	0.64
方4-斜3	706.05	318.871	0.64
方4-斜3	706.1	318.956	0.64
方4-斜3	706.15	319.043	0.641
方4-斜3	706.2	319.131	0.641
方4-斜3	706.25	319.221	0.641
方4-斜3	706.3	319.312	0.641
方4-斜3	706.35	319.406	0.641
方4-斜3	706.4	319.501	0.641
方4-斜3	706.45	319.599	0.641
方4-斜3	706.5	319.698	0.641
方4-斜3	706.55	319.8	0.641
方4-斜3	706.6	319.904	0.641
方4-斜3	706.65	320.009	0.641
方4-斜3	706.7	320.117	0.641
方4-斜3	706.75	320.227	0.641
方4-斜3	706.8	320.339	0.641
方4-斜3	706.85	320.453	0.641
方4-斜3	706.9	320.569	0.641
方4-斜3	706.95	320.687	0.641
方4-斜3	707	320.808	0.641
方4-斜3	707.05	320.93	0.64
方4-斜3	707.1	321.054	0.64
方4-斜3	707.15	321.18	0.64
方4-斜3	707.2	321.308	0.64
方4-斜3	707.25	321.438	0.64
方4-斜3	707.3	321.57	0.64
方4-斜3	707.35	321.703	0.64
方4-斜3	707.4	321.838	0.64
方4-斜3	707.45	321.974	0.639
方4-斜3	707.5	322.111	0.639
方4-斜3	707.55	322.25	0.639
方4-斜3	707.6	322.39	0.639
方4-斜3	707.65	322.531	0.639
方4-斜3	707.7	322.673	0.639
方4-斜3	707.75	322.816	0.638
方4-斜3	707.8	322.959	0.638
方4-斜3	707.85	323.104	0.638
方4-斜3	707.9	323.248	0.638
方4-斜3	707.95	323.393	0.638
方4-斜3	708	323.539	0.637
方4-斜3	708.05	323.829	0.637
方4-斜3	708.1	323.975	0.637
方4-斜3	708.15	324.12	0.636
方4-斜3	708.2	324.264	0.636
方4-斜3	708.25	324.409	0.636
方4-斜3	708.3	324.552	0.636
方4-斜3	708.35	324.695	0.636
方4-斜3	708.4	324.837	0.635
方4-斜3	708.45	324.978	0.635
方4-斜3	708.5	325.118	0.635
方4-斜3	708.55	325.256	0.635
方4-斜3	708.6	325.394	0.635
方4-斜3	708.65	325.53	0.634
方4-斜3	708.7	325.664	0.634
方4-斜3	708.75	325.797	0.634
方4-斜3	708.8	325.928	0.634
方4-斜3	708.85	326.057	0.634
方4-斜3	708.9	326.184	0.634
方4-斜3	708.95	326.309	0.634
方4-斜3	709	326.432	0.633
方4-斜3	709.05	326.553	0.633
方4-斜3	709.1	326.672	0.633
方4-斜3	709.15	326.788	0.633
方4-斜3	709.2	326.902	0.633
方4-斜3	709.25	327.013	0.633
方4-斜3	709.3	327.122	0.633
方4-斜3	709.35	327.228	0.633
方4-斜3	709.4	327.331	0.633
方4-斜3	709.45	327.431	0.633
方4-斜3	709.5	327.529	0.633
方4-斜3	709.55	327.623	0.633
方4-斜3	709.6	327.715	0.633
方4-斜3	709.65	327.804	0.633
方4-斜3	709.7	327.889	0.633
方4-斜3	709.75	327.971	0.634
方4-斜3	709.8	328.05	0.634
方4-斜3	709.85	328.126	0.634
方4-斜3	709.9	328.199	0.634
方4-斜3	709.95	328.268	0.634
方4-斜3	710	328.333	0.635
方4-斜3	710.05	328.396	0.635
方4-斜3	710.1	328.455	0.635
方4-斜3	710.15	328.51	0.635
方4-斜3	710.2	328.562	0.636
方4-斜3	710.25	328.61	0.636
方4-斜3	710.3	328.655	0.636
方4-斜3	710.35	328.696	0.637
方4-斜3	710.4	328.733	0.637
方4-斜3	710.45	328.767	0.638
方4-斜3	710.5	328.797	0.638
方4-斜3	710.55	328.824	0.638
方4-斜3	710.6	328.847	0.639
方4-斜3	710.65	328.867	0.639
方4-斜3	710.7	328.882	0.64
方4-斜3	710.75	328.895	0.64
方4-斜3	710.8	328.904	0.641
方4-斜3	710.85	328.909	0.641
方4-斜3	710.9	328.911	0.642
方4-斜3	710.95	328.909	0.643
方4-斜3	711	328.905	0.643
方4-斜3	711.05	328.896	0.644
方4-斜3	711.1	328.885	0.644
方4-斜3	711.15	328.871	0.645
方4-斜3	711.2	328.853	0.646
方4-斜3	711.25	328.833	0.646
方4-斜3	711.3	328.809	0.647
方4-斜3	711.35	328.783	0.648
方4-斜3	711.4	328.754	0.648
方4-斜3	711.45	328.723	0.649
方4-斜3	711.5	328.689	0.65
方4-斜3	711.55	328.653	0.65
方4-斜3	711.6	328.615	0.651
方4-斜3	711.65	328.574	0.652
方4-斜3	711.7	328.532	0.652
方4-斜3	711.75	328.487	0.653
方4-斜3	711.8	328.441	0.654
方4-斜3	711.85	328.394	0.654
方4-斜3	711.9	328.345	0.655
方4-斜3	711.95	328.295	0.656
方4-斜3	712	328.244	0.656
方4-斜3	712.05	328.192	0.657
方4-斜3	712.1	328.139	0.658
方4-斜3	712.15	328.085	0.659
方4-斜3	712.2	328.031	0.659
方4-斜3	712.25	327.976	0.66
方4-斜3	712.3	327.922	0.661
方4-斜3	712.35	327.867	0.661
方4-斜3	712.4	327.812	0.662
方4-斜3	712.45	327.757	0.663
方4-斜3	712.5	327.703	0.664
方4-斜3	712.55	327.649	0.664
方4-斜3	712.6	327.596	0.665
方4-斜3	712.65	327.543	0.666
方4-斜3	712.7	327.492	0.666
方4-斜3	712.75	327.441	0.667
方4-斜3	712.8	327.391	0.668
方4-斜3	712.85	327.342	0.668
方4-斜3	712.9	327.294	0.669
方4-斜3	712.95	327.248	0.669
方4-斜3	713	327.203	0.67
方4-斜3	713.05	327.16	0.671
方4-斜3	713.1	327.118	0.671
方4-斜3	713.15	327.077	0.672
方4-斜3	713.2	327.038	0.673
方4-斜3	713.25	327.001	0.673
方4-斜3	713.3	326.965	0.674
方4-斜3	713.35	326.931	0.674
方4-斜3	713.4	326.899	0.675
方4-斜3	713.45	326.869	0.676
方4-斜3	713.5	326.84	0.676
方4-斜3	713.55	326.814	0.677
方4-斜3	713.6	326.789	0.677
方4-斜3	713.65	326.765	0.678
方4-斜3	713.7	326.744	0.678
方4-斜3	713.75	326.724	0.679
方4-斜3	713.8	326.707	0.68
方4-斜3	713.85	326.69	0.68
方4-斜3	713.9	326.676	0.681
方4-斜3	713.95	326.663	0.681
方4-斜3	714	326.652	0.682
方4-斜3	714.05	326.643	0.682
方4-斜3	714.1	326.635	0.683
方4-斜3	714.15	326.629	0.683
方4-斜3	714.2	326.625	0.684
方4-斜3	714.25	326.621	0.684
方4-斜3	714.3	326.62	0.685
方4-斜3	714.35	326.619	0.686
方4-斜3	714.4	326.62	0.686
方4-斜3	714.45	326.622	0.687
方4-斜3	714.5	326.626	0.687
方4-斜3	714.55	326.631	0.688
方4-斜3	714.6	326.637	0.688
方4-斜3	714.65	326.644	0.689
方4-斜3	714.7	326.652	0.689
方4-斜3	714.75	326.661	0.69
方4-斜3	714.8	326.67	0.69
方4-斜3	714.85	326.681	0.691
方4-斜3	714.9	326.693	0.691
方4-斜3	714.95	326.705	0.692
方4-斜3	715	326.719	0.693
方4-斜3	715.05	326.732	0.693
方4-斜3	715.1	326.747	0.694
方4-斜3	715.15	326.762	0.694
方4-斜3	715.2	326.778	0.695
方4-斜3	715.25	326.794	0.695
方4-斜3	715.3	326.811	0.696
方4-斜3	715.35	326.828	0.696
方4-斜3	715.4	326.845	0.697
方4-斜3	715.45	326.863	0.697
方4-斜3	715.5	326.881	0.698
方4-斜3	715.55	326.899	0.699
方4-斜3	715.6	326.918	0.699
方4-斜3	715.65	326.937	0.7
方4-斜3	715.7	326.956	0.7
方4-斜3	715.75	326.975	0.701
方4-斜3	715.8	326.994	0.701
方4-斜3	715.85	327.013	0.702
方4-斜3	715.9	327.032	0.703
方4-斜3	715.95	327.052	0.703
方4-斜3	716	327.071	0.704
方4-斜3	716.05	327.09	0.704
方4-斜3	716.1	327.109	0.705
方4-斜3	716.15	327.129	0.705
方4-斜3	716.2	327.148	0.706
方4-斜3	716.25	327.167	0.707
方4-斜3	716.3	327.186	0.707
方4-斜3	716.35	327.223	0.708
方4-斜3	716.4	327.242	0.709
方4-斜3	716.45	327.26	0.709
方4-斜3	716.5	327.278	0.71
方4-斜3	716.55	327.297	0.711
方4-斜3	716.6	327.315	0.711
方4-斜3	716.65	327.332	0.712
方4-斜3	716.7	327.35	0.712
方4-斜3	716.75	327.368	0.713
方4-斜3	716.8	327.385	0.713
方4-斜3	716.85	327.403	0.714
方4-斜3	716.9	327.42	0.715
方4-斜3	716.95	327.437	0.715
方4-斜3	717	327.455	0.716
方4-斜3	717.05	327.472	0.716
方4-斜3	717.1	327.489	0.717
方4-斜3	717.15	327.506	0.717
方4-斜3	717.2	327.523	0.718
方4-斜3	717.25	327.54	0.718
方4-斜3	717.3	327.557	0.719
方4-斜3	717.35	327.575	0.72
方4-斜3	717.4	327.592	0.72
方4-斜3	717.45	327.609	0.721
方4-斜3	717.5	327.627	0.721
方4-斜3	717.55	327.645	0.722
方4-斜3	717.6	327.663	0.722
方4-斜3	717.65	327.681	0.723
方4-斜3	717.7	327.699	0.723
方4-斜3	717.75	327.718	0.724
方4-斜3	717.8	327.737	0.724
方4-斜3	717.85	327.756	0.725
方4-斜3	717.9	327.775	0.726
方4-斜3	717.95	327.795	0.726
方4-斜3	718	327.816	0.727
方4-斜3	718.05	327.836	0.727
方4-斜3	718.1	327.857	0.728
方4-斜3	718.15	327.879	0.728
方4-斜3	718.2	327.901	0.729
方4-斜3	718.25	327.923	0.729
方4-斜3	718.3	327.946	0.73
方4-斜3	718.35	327.969	0.73
方4-斜3	718.4	327.993	0.731
方4-斜3	718.45	328.017	0.731
方4-斜3	718.5	328.041	0.732
方4-斜3	718.55	328.066	0.732
方4-斜3	718.6	328.092	0.732
方4-斜3	718.65	328.118	0.733
方4-斜3	718.7	328.144	0.733
方4-斜3	718.75	328.171	0.734
方4-斜3	718.8	328.198	0.734
方4-斜3	718.85	328.226	0.735
方4-斜3	718.9	328.254	0.735
方4-斜3	718.95	328.282	0.736
方4-斜3	719	328.311	0.736
方4-斜3	719.05	328.34	0.737
方4-斜3	719.1	328.369	0.737
方4-斜3	719.15	328.399	0.738
方4-斜3	719.2	328.428	0.738
方4-斜3	719.25	328.458	0.738
方4-斜3	719.3	328.489	0.739
方4-斜3	719.35	328.519	0.739
方4-斜3	719.4	328.55	0.74
方4-斜3	719.45	328.58	0.74
方4-斜3	719.5	328.611	0.741
方4-斜3	719.55	328.642	0.741
方4-斜3	719.6	328.672	0.742
方4-斜3	719.65	328.703	0.742
方4-斜3	719.7	328.734	0.742
方4-斜3	719.75	328.764	0.743
方4-斜3	719.8	328.795	0.743
方4-斜3	719.85	328.825	0.744
方4-斜3	719.9	328.855	0.744
方4-斜3	719.95	328.886	0.745
方4-斜3	720	328.915	0.745
方4-斜3	720.05	328.945	0.745
方4-斜3	720.1	328.975	0.746
方4-斜3	720.15	329.004	0.746
方4-斜3	720.2	329.033	0.747
方4-斜3	720.25	329.062	0.747
方4-斜3	720.3	329.09	0.747
方4-斜3	720.35	329.119	0.748
方4-斜3	720.4	329.147	0.748
方4-斜3	720.45	329.174	0.749
方4-斜3	720.5	329.202	0.749
方4-斜3	720.55	329.229	0.749
方4-斜3	720.6	329.256	0.75
方4-斜3	720.65	329.283	0.75
方4-斜3	720.7	329.31	0.751
方4-斜3	720.75	329.336	0.751
方4-斜3	720.8	329.362	0.751
方4-斜3	720.85	329.388	0.752
方4-斜3	720.9	329.413	0.752
方4-斜3	720.95	329.439	0.753
方4-斜3	721	329.464	0.753
方4-斜3	721.05	329.489	0.753
方4-斜3	721.1	329.514	0.754
方4-斜3	721.15	329.539	0.754
方4-斜3	721.2	329.564	0.755
方4-斜3	721.25	329.589	0.755
方4-斜3	721.3	329.614	0.755
方4-斜3	721.35	329.638	0.756
方4-斜3	721.4	329.663	0.756
方4-斜3	721.45	329.687	0.757
方4-斜3	721.5	329.712	0.757
方4-斜3	721.55	329.736	0.757
方4-斜3	721.6	329.761	0.758
方4-斜3	721.65	329.785	0.758
方4-斜3	721.7	329.81	0.758
方4-斜3	721.75	329.834	0.759
方4-斜3	721.8	329.859	0.759
方4-斜3	721.85	329.883	0.76
方4-斜3	721.9	329.908	0.76
方4-斜3	721.95	329.933	0.76
方4-斜3	722	329.957	0.761
方4-斜3	722.05	329.982	0.761
方4-斜3	722.1	330.007	0.761
方4-斜3	722.15	330.031	0.762
方4-斜3	722.2	330.056	0.762
方4-斜3	722.25	330.081	0.762
方4-斜3	722.3	330.105	0.763
方4-斜3	722.35	330.13	0.763
方4-斜3	722.4	330.155	0.763
方4-斜3	722.45	330.179	0.763
方4-斜3	722.5	330.204	0.764
方4-斜3	722.55	330.228	0.764
方4-斜3	722.6	330.253	0.764
方4-斜3	722.65	330.277	0.765
方4-斜3	722.7	330.301	0.765
方4-斜3	722.75	330.325	0.765
方4-斜3	722.8	330.349	0.765
方4-斜3	722.85	330.373	0.766
方4-斜3	722.9	330.397	0.766
方4-斜3	722.95	330.421	0.766
方4-斜3	723	330.444	0.766
方4-斜3	723.05	330.468	0.767
方4-斜3	723.1	330.491	0.767
方4-斜3	723.15	330.514	0.767
方4-斜3	723.2	330.537	0.767
方4-斜3	723.25	330.56	0.767
方4-斜3	723.3	330.583	0.767
方4-斜3	723.35	330.606	0.768
方4-斜3	723.4	330.629	0.768
方4-斜3	723.45	330.652	0.768
方4-斜3	723.5	330.675	0.768
方4-斜3	723.55	330.699	0.768
方4-斜3	723.6	330.722	0.768
方4-斜3	723.65	330.745	0.768
方4-斜3	723.7	330.769	0.769
方4-斜3	723.75	330.792	0.769
方4-斜3	723.8	330.816	0.769
方4-斜3	723.85	330.841	0.769
方4-斜3	723.9	330.865	0.769
方4-斜3	723.95	330.89	0.769
方4-斜3	724	330.916	0.769
方4-斜3	724.05	330.942	0.769
方4-斜3	724.1	330.969	0.769
方4-斜3	724.15	330.996	0.769
方4-斜3	724.2	331.024	0.769
方4-斜3	724.25	331.053	0.769
方4-斜3	724.3	331.082	0.769
方4-斜3	724.35	331.113	0.769
方4-斜3	724.4	331.144	0.769
方4-斜3	724.45	331.177	0.769
方4-斜3	724.5	331.211	0.769
方4-斜3	724.55	331.245	0.769
方4-斜3	724.6	331.282	0.769
方4-斜3	724.65	331.319	0.769
方4-斜3	724.7	331.358	0.769
方4-斜3	724.75	331.398	0.769
方4-斜3	724.8	331.439	0.769
方4-斜3	724.85	331.483	0.769
方4-斜3	724.9	331.527	0.769
方4-斜3	724.95	331.574	0.769
方4-斜3	725	331.622	0.769
方4-斜3	725.05	331.671	0.769
方4-斜3	725.1	331.723	0.768
方4-斜3	725.15	331.776	0.768
方4-斜3	725.2	331.831	0.768
方4-斜3	725.25	331.888	0.768
方4-斜3	725.3	331.947	0.768
方4-斜3	725.35	332.008	0.768
方4-斜3	725.4	332.07	0.768
方4-斜3	725.45	332.135	0.768
方4-斜3	725.5	332.201	0.768
方4-斜3	725.55	332.27	0.767
方4-斜3	725.6	332.34	0.767
方4-斜3	725.65	332.412	0.767
方4-斜3	725.7	332.486	0.767
方4-斜3	725.75	332.562	0.767
方4-斜3	725.8	332.639	0.767
方4-斜3	725.85	332.719	0.766
方4-斜3	725.9	332.8	0.766
方4-斜3	725.95	332.883	0.766
方4-斜3	726	332.967	0.766
方4-斜3	726.05	333.053	0.766
方4-斜3	726.1	333.141	0.766
方4-斜3	726.15	333.23	0.766
方4-斜3	726.2	333.32	0.765
方4-斜3	726.25	333.412	0.765
方4-斜3	726.3	333.505	0.765
方4-斜3	726.35	333.6	0.765
方4-斜3	726.4	333.695	0.765
方4-斜3	726.45	333.791	0.765
方4-斜3	726.5	333.889	0.764
方4-斜3	726.55	333.987	0.764
方4-斜3	726.6	334.086	0.764
方4-斜3	726.65	334.186	0.764
方4-斜3	726.7	334.286	0.764
方4-斜3	726.75	334.387	0.764
方4-斜3	726.8	334.489	0.764
方4-斜3	726.85	334.59	0.763
方4-斜3	726.9	334.692	0.763
方4-斜3	726.95	334.794	0.763
方4-斜3	727	334.896	0.763
方4-斜3	727.05	334.999	0.763
方4-斜3	727.1	335.101	0.763
方4-斜3	727.15	335.202	0.763
方4-斜3	727.2	335.304	0.763
方4-斜3	727.25	335.405	0.763
方4-斜3	727.3	335.506	0.762
方4-斜3	727.35	335.606	0.762
方4-斜3	727.4	335.706	0.762
方4-斜3	727.45	335.805	0.762
方4-斜3	727.5	335.903	0.762
方4-斜3	727.55	336	0.762
方4-斜3	727.6	336.097	0.762
方4-斜3	727.65	336.192	0.762
方4-斜3	727.7	336.287	0.762
方4-斜3	727.75	336.381	0.762
方4-斜3	727.8	336.473	0.762
方4-斜3	727.85	336.565	0.762
方4-斜3	727.9	336.655	0.762
方4-斜3	727.95	336.744	0.762
方4-斜3	728	336.832	0.762
方4-斜3	728.05	336.918	0.762
方4-斜3	728.1	337.003	0.762
方4-斜3	728.15	337.087	0.762
方4-斜3	728.2	337.169	0.762
方4-斜3	728.25	337.25	0.762
方4-斜3	728.3	337.33	0.763
方4-斜3	728.35	337.408	0.763
方4-斜3	728.4	337.485	0.763
方4-斜3	728.45	337.56	0.763
方4-斜3	728.5	337.634	0.763
方4-斜3	728.55	337.706	0.763
方4-斜3	728.6	337.777	0.763
方4-斜3	728.65	337.846	0.763
方4-斜3	728.7	337.914	0.764
方4-斜3	728.75	337.98	0.764
方4-斜3	728.8	338.045	0.764
方4-斜3	728.85	338.108	0.764
方4-斜3	728.9	338.17	0.764
方4-斜3	728.95	338.23	0.765
方4-斜3	729	338.289	0.765
方4-斜3	729.05	338.346	0.765
方4-斜3	729.1	338.402	0.765
方4-斜3	729.15	338.456	0.765
方4-斜3	729.2	338.509	0.766
方4-斜3	729.25	338.56	0.766
方4-斜3	729.3	338.61	0.766
方4-斜3	729.35	338.659	0.766
方4-斜3	729.4	338.706	0.767
方4-斜3	729.45	338.751	0.767
方4-斜3	729.5	338.795	0.767
方4-斜3	729.55	338.838	0.767
方4-斜3	729.6	338.879	0.768
方4-斜3	729.65	338.919	0.768
方4-斜3	729.7	338.957	0.768
方4-斜3	729.75	338.994	0.768
方4-斜3	729.8	339.03	0.769
方4-斜3	729.85	339.064	0.769
方4-斜3	729.9	339.097	0.769
方4-斜3	729.95	339.129	0.769
方4-斜3	730	339.159	0.77
方4-斜3	730.05	339.188	0.77
方4-斜3	730.1	339.216	0.77
方4-斜3	730.15	339.242	0.77
方4-斜3	730.2	339.267	0.771
方4-斜3	730.25	339.291	0.771
方4-斜3	730.3	339.314	0.771
方4-斜3	730.35	339.336	0.771
方4-斜3	730.4	339.356	0.772
方4-斜3	730.45	339.375	0.772
方4-斜3	730.5	339.393	0.772
方4-斜3	730.55	339.41	0.772
方4-斜3	730.6	339.426	0.773
方4-斜3	730.65	339.441	0.773
方4-斜3	730.7	339.455	0.773
方4-斜3	730.75	339.468	0.773
方4-斜3	730.8	339.48	0.774
方4-斜3	730.85	339.491	0.774
方4-斜3	730.9	339.501	0.774
方4-斜3	730.95	339.51	0.774
方4-斜3	731	339.519	0.774
方4-斜3	731.05	339.526	0.775
方4-斜3	731.1	339.533	0.775
方4-斜3	731.15	339.539	0.775
方4-斜3	731.2	339.544	0.775
方4-斜3	731.25	339.549	0.775
方4-斜3	731.3	339.553	0.776
方4-斜3	731.35	339.557	0.776
方4-斜3	731.4	339.559	0.776
方4-斜3	731.45	339.562	0.776
方4-斜3	731.5	339.564	0.776
方4-斜3	731.55	339.565	0.776
方4-斜3	731.6	339.566	0.777
方4-斜3	731.65	339.566	0.777
方4-斜3	731.7	339.566	0.777
方4-斜3	731.75	339.566	0.777
方4-斜3	731.8	339.565	0.777
方4-斜3	731.85	339.564	0.777
方4-斜3	731.9	339.563	0.777
方4-斜3	731.95	339.561	0.778
方4-斜3	732	339.559	0.778
方4-斜3	732.05	339.557	0.778
方4-斜3	732.1	339.555	0.778
方4-斜3	732.15	339.553	0.778
方4-斜3	732.2	339.551	0.778
方4-斜3	732.25	339.549	0.778
方4-斜3	732.3	339.549	0.778
方4-斜3	732.35	339.543	0.778
方4-斜3	732.4	339.538	0.778
方4-斜3	732.45	339.533	0.778
方4-斜3	732.5	339.529	0.778
方4-斜3	732.55	339.524	0.778
方4-斜3	732.6	339.521	0.778
方4-斜3	732.65	339.526	0.778
方4-斜3	732.7	339.531	0.779
方4-斜3	732.75	339.546	0.779
方4-斜3	732.8	339.56	0.779
方4-斜3	732.85	339.582	0.779
方4-斜3	732.9	339.609	0.779
方4-斜3	732.95	339.636	0.779
方4-斜3	733	339.664	0.779
方4-斜3	733.05	339.736	0.779
方4-斜3	733.1	339.773	0.779
方4-斜3	733.15	339.8	0.779
方4-斜3	733.2	339.827	0.779
方4-斜3	733.25	339.855	0.779
方4-斜3	733.3	339.882	0.778
方4-斜3	733.35	339.909	0.778
方4-斜3	733.4	339.936	0.778
方4-斜3	733.45	339.973	0.778
方4-斜3	733.5	340.009	0.778
方4-斜3	733.55	340.045	0.778
方4-斜3	733.6	340.082	0.778
方4-斜3	733.65	340.118	0.778
方4-斜3	733.7	340.164	0.778
方4-斜3	733.75	340.209	0.778
方4-斜3	733.8	340.255	0.778
方4-斜3	733.85	340.3	0.778
方4-斜3	733.9	340.345	0.778
